vt_1_x,vt_1_y,vt_1_z,vt_2_x,vt_2_y,vt_2_z,vt_3_x,vt_3_y,vt_3_z,vt_4_x,vt_4_y,vt_4_z
0.95,13.2,0.0,1.15,13.2,0.0,1.15,13.4,0.0,0.95,13.4,0.0
1.15,13.2,0.0,1.35,13.2,0.0,1.35,13.4,0.0,1.15,13.4,0.0
1.35,13.2,0.0,1.55,13.2,0.0,1.55,13.4,0.0,1.35,13.4,0.0
1.55,13.2,0.0,1.75,13.2,0.0,1.75,13.4,0.0,1.55,13.4,0.0
1.75,13.2,0.0,1.95,13.2,0.0,1.95,13.4,0.0,1.75,13.4,0.0
1.95,13.2,0.0,2.15,13.2,0.0,2.15,13.4,0.0,1.95,13.4,0.0
2.15,13.2,0.0,2.35,13.2,0.0,2.35,13.4,0.0,2.15,13.4,0.0
2.35,13.2,0.0,2.55,13.2,0.0,2.55,13.4,0.0,2.35,13.4,0.0
2.55,13.2,0.0,2.75,13.2,0.0,2.75,13.4,0.0,2.55,13.4,0.0
2.75,13.2,0.0,2.95,13.2,0.0,2.95,13.4,0.0,2.75,13.4,0.0
2.95,13.2,0.0,3.15,13.2,0.0,3.15,13.4,0.0,2.95,13.4,0.0
3.15,13.2,0.0,3.35,13.2,0.0,3.35,13.4,0.0,3.15,13.4,0.0
3.35,13.2,0.0,3.55,13.2,0.0,3.55,13.4,0.0,3.35,13.4,0.0
3.55,13.2,0.0,3.75,13.2,0.0,3.75,13.4,0.0,3.55,13.4,0.0
3.75,13.2,0.0,3.95,13.2,0.0,3.95,13.4,0.0,3.75,13.4,0.0
3.95,13.2,0.0,4.15,13.2,0.0,4.15,13.4,0.0,3.95,13.4,0.0
4.15,13.2,0.0,4.35,13.2,0.0,4.35,13.4,0.0,4.15,13.4,0.0
4.35,13.2,0.0,4.55,13.2,0.0,4.55,13.4,0.0,4.35,13.4,0.0
4.55,13.2,0.0,4.75,13.2,0.0,4.75,13.4,0.0,4.55,13.4,0.0
4.75,13.2,0.0,4.95,13.2,0.0,4.95,13.4,0.0,4.75,13.4,0.0
4.95,13.2,0.0,5.15,13.2,0.0,5.15,13.4,0.0,4.95,13.4,0.0
5.15,13.2,0.0,5.35,13.2,0.0,5.35,13.4,0.0,5.15,13.4,0.0
5.35,13.2,0.0,5.55,13.2,0.0,5.55,13.4,0.0,5.35,13.4,0.0
5.55,13.2,0.0,5.75,13.2,0.0,5.75,13.4,0.0,5.55,13.4,0.0
0.2,12.0,0.0,0.4,12.0,0.0,0.4,12.2,0.0,0.2,12.2,0.0
0.2,12.2,0.0,0.4,12.2,0.0,0.4,12.4,0.0,0.2,12.4,0.0
0.2,12.4,0.0,0.4,12.4,0.0,0.4,12.6,0.0,0.2,12.6,0.0
0.2,12.6,0.0,0.4,12.6,0.0,0.4,12.8,0.0,0.2,12.8,0.0
0.2,12.8,0.0,0.4,12.8,0.0,0.4,13.0,0.0,0.2,13.0,0.0
0.2,13.0,0.0,0.4,13.0,0.0,0.4,13.2,0.0,0.2,13.2,0.0
0.4,12.0,0.0,0.55,12.0,0.0,0.55,12.2,0.0,0.4,12.2,0.0
0.4,12.2,0.0,0.55,12.2,0.0,0.55,12.4,0.0,0.4,12.4,0.0
0.4,12.4,0.0,0.55,12.4,0.0,0.55,12.6,0.0,0.4,12.6,0.0
0.4,12.6,0.0,0.55,12.6,0.0,0.55,12.8,0.0,0.4,12.8,0.0
0.4,12.8,0.0,0.55,12.8,0.0,0.55,13.0,0.0,0.4,13.0,0.0
0.4,13.0,0.0,0.55,13.0,0.0,0.55,13.2,0.0,0.4,13.2,0.0
0.55,12.0,0.0,0.75,12.0,0.0,0.75,12.2,0.0,0.55,12.2,0.0
0.55,12.2,0.0,0.75,12.2,0.0,0.75,12.4,0.0,0.55,12.4,0.0
0.55,12.4,0.0,0.75,12.4,0.0,0.75,12.6,0.0,0.55,12.6,0.0
0.55,12.6,0.0,0.75,12.6,0.0,0.75,12.8,0.0,0.55,12.8,0.0
0.55,12.8,0.0,0.75,12.8,0.0,0.75,13.0,0.0,0.55,13.0,0.0
0.55,13.0,0.0,0.75,13.0,0.0,0.75,13.2,0.0,0.55,13.2,0.0
0.75,12.0,0.0,0.95,12.0,0.0,0.95,12.2,0.0,0.75,12.2,0.0
0.75,12.2,0.0,0.95,12.2,0.0,0.95,12.4,0.0,0.75,12.4,0.0
0.75,12.4,0.0,0.95,12.4,0.0,0.95,12.6,0.0,0.75,12.6,0.0
0.75,12.6,0.0,0.95,12.6,0.0,0.95,12.8,0.0,0.75,12.8,0.0
0.75,12.8,0.0,0.95,12.8,0.0,0.95,13.0,0.0,0.75,13.0,0.0
0.75,13.0,0.0,0.95,13.0,0.0,0.95,13.2,0.0,0.75,13.2,0.0
0.95,12.0,0.0,1.15,12.0,0.0,1.15,12.2,0.0,0.95,12.2,0.0
0.95,12.2,0.0,1.15,12.2,0.0,1.15,12.4,0.0,0.95,12.4,0.0
0.95,12.4,0.0,1.15,12.4,0.0,1.15,12.6,0.0,0.95,12.6,0.0
0.95,12.6,0.0,1.15,12.6,0.0,1.15,12.8,0.0,0.95,12.8,0.0
0.95,12.8,0.0,1.15,12.8,0.0,1.15,13.0,0.0,0.95,13.0,0.0
0.95,13.0,0.0,1.15,13.0,0.0,1.15,13.2,0.0,0.95,13.2,0.0
1.15,12.0,0.0,1.35,12.0,0.0,1.35,12.2,0.0,1.15,12.2,0.0
1.15,12.2,0.0,1.35,12.2,0.0,1.35,12.4,0.0,1.15,12.4,0.0
1.15,12.4,0.0,1.35,12.4,0.0,1.35,12.6,0.0,1.15,12.6,0.0
1.15,12.6,0.0,1.35,12.6,0.0,1.35,12.8,0.0,1.15,12.8,0.0
1.15,12.8,0.0,1.35,12.8,0.0,1.35,13.0,0.0,1.15,13.0,0.0
1.15,13.0,0.0,1.35,13.0,0.0,1.35,13.2,0.0,1.15,13.2,0.0
1.35,12.0,0.0,1.55,12.0,0.0,1.55,12.2,0.0,1.35,12.2,0.0
1.35,12.2,0.0,1.55,12.2,0.0,1.55,12.4,0.0,1.35,12.4,0.0
1.35,12.4,0.0,1.55,12.4,0.0,1.55,12.6,0.0,1.35,12.6,0.0
1.35,12.6,0.0,1.55,12.6,0.0,1.55,12.8,0.0,1.35,12.8,0.0
1.35,12.8,0.0,1.55,12.8,0.0,1.55,13.0,0.0,1.35,13.0,0.0
1.35,13.0,0.0,1.55,13.0,0.0,1.55,13.2,0.0,1.35,13.2,0.0
1.55,12.0,0.0,1.75,12.0,0.0,1.75,12.2,0.0,1.55,12.2,0.0
1.55,12.2,0.0,1.75,12.2,0.0,1.75,12.4,0.0,1.55,12.4,0.0
1.55,12.4,0.0,1.75,12.4,0.0,1.75,12.6,0.0,1.55,12.6,0.0
1.55,12.6,0.0,1.75,12.6,0.0,1.75,12.8,0.0,1.55,12.8,0.0
1.55,12.8,0.0,1.75,12.8,0.0,1.75,13.0,0.0,1.55,13.0,0.0
1.55,13.0,0.0,1.75,13.0,0.0,1.75,13.2,0.0,1.55,13.2,0.0
1.75,12.0,0.0,1.95,12.0,0.0,1.95,12.2,0.0,1.75,12.2,0.0
1.75,12.2,0.0,1.95,12.2,0.0,1.95,12.4,0.0,1.75,12.4,0.0
1.75,12.4,0.0,1.95,12.4,0.0,1.95,12.6,0.0,1.75,12.6,0.0
1.75,12.6,0.0,1.95,12.6,0.0,1.95,12.8,0.0,1.75,12.8,0.0
1.75,12.8,0.0,1.95,12.8,0.0,1.95,13.0,0.0,1.75,13.0,0.0
1.75,13.0,0.0,1.95,13.0,0.0,1.95,13.2,0.0,1.75,13.2,0.0
1.95,12.0,0.0,2.15,12.0,0.0,2.15,12.2,0.0,1.95,12.2,0.0
1.95,12.2,0.0,2.15,12.2,0.0,2.15,12.4,0.0,1.95,12.4,0.0
1.95,12.4,0.0,2.15,12.4,0.0,2.15,12.6,0.0,1.95,12.6,0.0
1.95,12.6,0.0,2.15,12.6,0.0,2.15,12.8,0.0,1.95,12.8,0.0
1.95,12.8,0.0,2.15,12.8,0.0,2.15,13.0,0.0,1.95,13.0,0.0
1.95,13.0,0.0,2.15,13.0,0.0,2.15,13.2,0.0,1.95,13.2,0.0
2.15,12.0,0.0,2.35,12.0,0.0,2.35,12.2,0.0,2.15,12.2,0.0
2.15,12.2,0.0,2.35,12.2,0.0,2.35,12.4,0.0,2.15,12.4,0.0
2.15,12.4,0.0,2.35,12.4,0.0,2.35,12.6,0.0,2.15,12.6,0.0
2.15,12.6,0.0,2.35,12.6,0.0,2.35,12.8,0.0,2.15,12.8,0.0
2.15,12.8,0.0,2.35,12.8,0.0,2.35,13.0,0.0,2.15,13.0,0.0
2.15,13.0,0.0,2.35,13.0,0.0,2.35,13.2,0.0,2.15,13.2,0.0
2.35,12.0,0.0,2.55,12.0,0.0,2.55,12.2,0.0,2.35,12.2,0.0
2.35,12.2,0.0,2.55,12.2,0.0,2.55,12.4,0.0,2.35,12.4,0.0
2.35,12.4,0.0,2.55,12.4,0.0,2.55,12.6,0.0,2.35,12.6,0.0
2.35,12.6,0.0,2.55,12.6,0.0,2.55,12.8,0.0,2.35,12.8,0.0
2.35,12.8,0.0,2.55,12.8,0.0,2.55,13.0,0.0,2.35,13.0,0.0
2.35,13.0,0.0,2.55,13.0,0.0,2.55,13.2,0.0,2.35,13.2,0.0
2.55,12.0,0.0,2.75,12.0,0.0,2.75,12.2,0.0,2.55,12.2,0.0
2.55,12.2,0.0,2.75,12.2,0.0,2.75,12.4,0.0,2.55,12.4,0.0
2.55,12.4,0.0,2.75,12.4,0.0,2.75,12.6,0.0,2.55,12.6,0.0
2.55,12.6,0.0,2.75,12.6,0.0,2.75,12.8,0.0,2.55,12.8,0.0
2.55,12.8,0.0,2.75,12.8,0.0,2.75,13.0,0.0,2.55,13.0,0.0
2.55,13.0,0.0,2.75,13.0,0.0,2.75,13.2,0.0,2.55,13.2,0.0
2.75,12.0,0.0,2.95,12.0,0.0,2.95,12.2,0.0,2.75,12.2,0.0
2.75,12.2,0.0,2.95,12.2,0.0,2.95,12.4,0.0,2.75,12.4,0.0
2.75,12.4,0.0,2.95,12.4,0.0,2.95,12.6,0.0,2.75,12.6,0.0
2.75,12.6,0.0,2.95,12.6,0.0,2.95,12.8,0.0,2.75,12.8,0.0
2.75,12.8,0.0,2.95,12.8,0.0,2.95,13.0,0.0,2.75,13.0,0.0
2.75,13.0,0.0,2.95,13.0,0.0,2.95,13.2,0.0,2.75,13.2,0.0
2.95,12.0,0.0,3.15,12.0,0.0,3.15,12.2,0.0,2.95,12.2,0.0
2.95,12.2,0.0,3.15,12.2,0.0,3.15,12.4,0.0,2.95,12.4,0.0
2.95,12.4,0.0,3.15,12.4,0.0,3.15,12.6,0.0,2.95,12.6,0.0
2.95,12.6,0.0,3.15,12.6,0.0,3.15,12.8,0.0,2.95,12.8,0.0
2.95,12.8,0.0,3.15,12.8,0.0,3.15,13.0,0.0,2.95,13.0,0.0
2.95,13.0,0.0,3.15,13.0,0.0,3.15,13.2,0.0,2.95,13.2,0.0
3.15,12.0,0.0,3.35,12.0,0.0,3.35,12.2,0.0,3.15,12.2,0.0
3.15,12.2,0.0,3.35,12.2,0.0,3.35,12.4,0.0,3.15,12.4,0.0
3.15,12.4,0.0,3.35,12.4,0.0,3.35,12.6,0.0,3.15,12.6,0.0
3.15,12.6,0.0,3.35,12.6,0.0,3.35,12.8,0.0,3.15,12.8,0.0
3.15,12.8,0.0,3.35,12.8,0.0,3.35,13.0,0.0,3.15,13.0,0.0
3.15,13.0,0.0,3.35,13.0,0.0,3.35,13.2,0.0,3.15,13.2,0.0
3.35,12.0,0.0,3.55,12.0,0.0,3.55,12.2,0.0,3.35,12.2,0.0
3.35,12.2,0.0,3.55,12.2,0.0,3.55,12.4,0.0,3.35,12.4,0.0
3.35,12.4,0.0,3.55,12.4,0.0,3.55,12.6,0.0,3.35,12.6,0.0
3.35,12.6,0.0,3.55,12.6,0.0,3.55,12.8,0.0,3.35,12.8,0.0
3.35,12.8,0.0,3.55,12.8,0.0,3.55,13.0,0.0,3.35,13.0,0.0
3.35,13.0,0.0,3.55,13.0,0.0,3.55,13.2,0.0,3.35,13.2,0.0
3.55,12.0,0.0,3.75,12.0,0.0,3.75,12.2,0.0,3.55,12.2,0.0
3.55,12.2,0.0,3.75,12.2,0.0,3.75,12.4,0.0,3.55,12.4,0.0
3.55,12.4,0.0,3.75,12.4,0.0,3.75,12.6,0.0,3.55,12.6,0.0
3.55,12.6,0.0,3.75,12.6,0.0,3.75,12.8,0.0,3.55,12.8,0.0
3.55,12.8,0.0,3.75,12.8,0.0,3.75,13.0,0.0,3.55,13.0,0.0
3.55,13.0,0.0,3.75,13.0,0.0,3.75,13.2,0.0,3.55,13.2,0.0
3.75,12.0,0.0,3.95,12.0,0.0,3.95,12.2,0.0,3.75,12.2,0.0
3.75,12.2,0.0,3.95,12.2,0.0,3.95,12.4,0.0,3.75,12.4,0.0
3.75,12.4,0.0,3.95,12.4,0.0,3.95,12.6,0.0,3.75,12.6,0.0
3.75,12.6,0.0,3.95,12.6,0.0,3.95,12.8,0.0,3.75,12.8,0.0
3.75,12.8,0.0,3.95,12.8,0.0,3.95,13.0,0.0,3.75,13.0,0.0
3.75,13.0,0.0,3.95,13.0,0.0,3.95,13.2,0.0,3.75,13.2,0.0
3.95,12.0,0.0,4.15,12.0,0.0,4.15,12.2,0.0,3.95,12.2,0.0
3.95,12.2,0.0,4.15,12.2,0.0,4.15,12.4,0.0,3.95,12.4,0.0
3.95,12.4,0.0,4.15,12.4,0.0,4.15,12.6,0.0,3.95,12.6,0.0
3.95,12.6,0.0,4.15,12.6,0.0,4.15,12.8,0.0,3.95,12.8,0.0
3.95,12.8,0.0,4.15,12.8,0.0,4.15,13.0,0.0,3.95,13.0,0.0
3.95,13.0,0.0,4.15,13.0,0.0,4.15,13.2,0.0,3.95,13.2,0.0
4.15,12.0,0.0,4.35,12.0,0.0,4.35,12.2,0.0,4.15,12.2,0.0
4.15,12.2,0.0,4.35,12.2,0.0,4.35,12.4,0.0,4.15,12.4,0.0
4.15,12.4,0.0,4.35,12.4,0.0,4.35,12.6,0.0,4.15,12.6,0.0
4.15,12.6,0.0,4.35,12.6,0.0,4.35,12.8,0.0,4.15,12.8,0.0
4.15,12.8,0.0,4.35,12.8,0.0,4.35,13.0,0.0,4.15,13.0,0.0
4.15,13.0,0.0,4.35,13.0,0.0,4.35,13.2,0.0,4.15,13.2,0.0
4.35,12.0,0.0,4.55,12.0,0.0,4.55,12.2,0.0,4.35,12.2,0.0
4.35,12.2,0.0,4.55,12.2,0.0,4.55,12.4,0.0,4.35,12.4,0.0
4.35,12.4,0.0,4.55,12.4,0.0,4.55,12.6,0.0,4.35,12.6,0.0
4.35,12.6,0.0,4.55,12.6,0.0,4.55,12.8,0.0,4.35,12.8,0.0
4.35,12.8,0.0,4.55,12.8,0.0,4.55,13.0,0.0,4.35,13.0,0.0
4.35,13.0,0.0,4.55,13.0,0.0,4.55,13.2,0.0,4.35,13.2,0.0
4.55,12.0,0.0,4.75,12.0,0.0,4.75,12.2,0.0,4.55,12.2,0.0
4.55,12.2,0.0,4.75,12.2,0.0,4.75,12.4,0.0,4.55,12.4,0.0
4.55,12.4,0.0,4.75,12.4,0.0,4.75,12.6,0.0,4.55,12.6,0.0
4.55,12.6,0.0,4.75,12.6,0.0,4.75,12.8,0.0,4.55,12.8,0.0
4.55,12.8,0.0,4.75,12.8,0.0,4.75,13.0,0.0,4.55,13.0,0.0
4.55,13.0,0.0,4.75,13.0,0.0,4.75,13.2,0.0,4.55,13.2,0.0
4.75,12.0,0.0,4.95,12.0,0.0,4.95,12.2,0.0,4.75,12.2,0.0
4.75,12.2,0.0,4.95,12.2,0.0,4.95,12.4,0.0,4.75,12.4,0.0
4.75,12.4,0.0,4.95,12.4,0.0,4.95,12.6,0.0,4.75,12.6,0.0
4.75,12.6,0.0,4.95,12.6,0.0,4.95,12.8,0.0,4.75,12.8,0.0
4.75,12.8,0.0,4.95,12.8,0.0,4.95,13.0,0.0,4.75,13.0,0.0
4.75,13.0,0.0,4.95,13.0,0.0,4.95,13.2,0.0,4.75,13.2,0.0
4.95,12.0,0.0,5.15,12.0,0.0,5.15,12.2,0.0,4.95,12.2,0.0
4.95,12.2,0.0,5.15,12.2,0.0,5.15,12.4,0.0,4.95,12.4,0.0
4.95,12.4,0.0,5.15,12.4,0.0,5.15,12.6,0.0,4.95,12.6,0.0
4.95,12.6,0.0,5.15,12.6,0.0,5.15,12.8,0.0,4.95,12.8,0.0
4.95,12.8,0.0,5.15,12.8,0.0,5.15,13.0,0.0,4.95,13.0,0.0
4.95,13.0,0.0,5.15,13.0,0.0,5.15,13.2,0.0,4.95,13.2,0.0
5.15,12.0,0.0,5.35,12.0,0.0,5.35,12.2,0.0,5.15,12.2,0.0
5.15,12.2,0.0,5.35,12.2,0.0,5.35,12.4,0.0,5.15,12.4,0.0
5.15,12.4,0.0,5.35,12.4,0.0,5.35,12.6,0.0,5.15,12.6,0.0
5.15,12.6,0.0,5.35,12.6,0.0,5.35,12.8,0.0,5.15,12.8,0.0
5.15,12.8,0.0,5.35,12.8,0.0,5.35,13.0,0.0,5.15,13.0,0.0
5.15,13.0,0.0,5.35,13.0,0.0,5.35,13.2,0.0,5.15,13.2,0.0
5.35,12.0,0.0,5.55,12.0,0.0,5.55,12.2,0.0,5.35,12.2,0.0
5.35,12.2,0.0,5.55,12.2,0.0,5.55,12.4,0.0,5.35,12.4,0.0
5.35,12.4,0.0,5.55,12.4,0.0,5.55,12.6,0.0,5.35,12.6,0.0
5.35,12.6,0.0,5.55,12.6,0.0,5.55,12.8,0.0,5.35,12.8,0.0
5.35,12.8,0.0,5.55,12.8,0.0,5.55,13.0,0.0,5.35,13.0,0.0
5.35,13.0,0.0,5.55,13.0,0.0,5.55,13.2,0.0,5.35,13.2,0.0
5.55,12.0,0.0,5.75,12.0,0.0,5.75,12.2,0.0,5.55,12.2,0.0
5.55,12.2,0.0,5.75,12.2,0.0,5.75,12.4,0.0,5.55,12.4,0.0
5.55,12.4,0.0,5.75,12.4,0.0,5.75,12.6,0.0,5.55,12.6,0.0
5.55,12.6,0.0,5.75,12.6,0.0,5.75,12.8,0.0,5.55,12.8,0.0
5.55,12.8,0.0,5.75,12.8,0.0,5.75,13.0,0.0,5.55,13.0,0.0
5.55,13.0,0.0,5.75,13.0,0.0,5.75,13.2,0.0,5.55,13.2,0.0
6.15,13.2,0.0,6.35,13.2,0.0,6.35,13.4,0.0,6.15,13.4,0.0
6.35,13.2,0.0,6.55,13.2,0.0,6.55,13.4,0.0,6.35,13.4,0.0
6.55,13.2,0.0,6.75,13.2,0.0,6.75,13.4,0.0,6.55,13.4,0.0
6.75,13.2,0.0,6.95,13.2,0.0,6.95,13.4,0.0,6.75,13.4,0.0
6.95,13.2,0.0,7.15,13.2,0.0,7.15,13.4,0.0,6.95,13.4,0.0
7.15,13.2,0.0,7.35,13.2,0.0,7.35,13.4,0.0,7.15,13.4,0.0
7.35,13.2,0.0,7.55,13.2,0.0,7.55,13.4,0.0,7.35,13.4,0.0
7.55,13.2,0.0,7.75,13.2,0.0,7.75,13.4,0.0,7.55,13.4,0.0
7.75,13.2,0.0,7.95,13.2,0.0,7.95,13.4,0.0,7.75,13.4,0.0
7.95,13.2,0.0,8.15,13.2,0.0,8.15,13.4,0.0,7.95,13.4,0.0
8.15,13.2,0.0,8.35,13.2,0.0,8.35,13.4,0.0,8.15,13.4,0.0
8.35,13.2,0.0,8.55,13.2,0.0,8.55,13.4,0.0,8.35,13.4,0.0
8.55,13.2,0.0,8.75,13.2,0.0,8.75,13.4,0.0,8.55,13.4,0.0
8.75,13.2,0.0,8.95,13.2,0.0,8.95,13.4,0.0,8.75,13.4,0.0
8.95,13.2,0.0,9.15,13.2,0.0,9.15,13.4,0.0,8.95,13.4,0.0
9.15,13.2,0.0,9.35,13.2,0.0,9.35,13.4,0.0,9.15,13.4,0.0
9.35,13.2,0.0,9.55,13.2,0.0,9.55,13.4,0.0,9.35,13.4,0.0
9.55,13.2,0.0,9.75,13.2,0.0,9.75,13.4,0.0,9.55,13.4,0.0
9.75,13.2,0.0,9.95,13.2,0.0,9.95,13.4,0.0,9.75,13.4,0.0
9.95,13.2,0.0,10.15,13.2,0.0,10.15,13.4,0.0,9.95,13.4,0.0
10.15,13.2,0.0,10.35,13.2,0.0,10.35,13.4,0.0,10.15,13.4,0.0
10.35,13.2,0.0,10.55,13.2,0.0,10.55,13.4,0.0,10.35,13.4,0.0
10.55,13.2,0.0,10.75,13.2,0.0,10.75,13.4,0.0,10.55,13.4,0.0
10.75,13.2,0.0,10.95,13.2,0.0,10.95,13.4,0.0,10.75,13.4,0.0
10.95,13.2,0.0,11.15,13.2,0.0,11.15,13.4,0.0,10.95,13.4,0.0
11.15,13.2,0.0,11.35,13.2,0.0,11.35,13.4,0.0,11.15,13.4,0.0
11.35,13.2,0.0,11.55,13.2,0.0,11.55,13.4,0.0,11.35,13.4,0.0
11.55,13.2,0.0,11.75,13.2,0.0,11.75,13.4,0.0,11.55,13.4,0.0
6.15,12.0,0.0,6.35,12.0,0.0,6.35,12.2,0.0,6.15,12.2,0.0
6.15,12.2,0.0,6.35,12.2,0.0,6.35,12.4,0.0,6.15,12.4,0.0
6.15,12.4,0.0,6.35,12.4,0.0,6.35,12.6,0.0,6.15,12.6,0.0
6.15,12.6,0.0,6.35,12.6,0.0,6.35,12.8,0.0,6.15,12.8,0.0
6.15,12.8,0.0,6.35,12.8,0.0,6.35,13.0,0.0,6.15,13.0,0.0
6.15,13.0,0.0,6.35,13.0,0.0,6.35,13.2,0.0,6.15,13.2,0.0
6.35,12.0,0.0,6.55,12.0,0.0,6.55,12.2,0.0,6.35,12.2,0.0
6.35,12.2,0.0,6.55,12.2,0.0,6.55,12.4,0.0,6.35,12.4,0.0
6.35,12.4,0.0,6.55,12.4,0.0,6.55,12.6,0.0,6.35,12.6,0.0
6.35,12.6,0.0,6.55,12.6,0.0,6.55,12.8,0.0,6.35,12.8,0.0
6.35,12.8,0.0,6.55,12.8,0.0,6.55,13.0,0.0,6.35,13.0,0.0
6.35,13.0,0.0,6.55,13.0,0.0,6.55,13.2,0.0,6.35,13.2,0.0
6.55,12.0,0.0,6.75,12.0,0.0,6.75,12.2,0.0,6.55,12.2,0.0
6.55,12.2,0.0,6.75,12.2,0.0,6.75,12.4,0.0,6.55,12.4,0.0
6.55,12.4,0.0,6.75,12.4,0.0,6.75,12.6,0.0,6.55,12.6,0.0
6.55,12.6,0.0,6.75,12.6,0.0,6.75,12.8,0.0,6.55,12.8,0.0
6.55,12.8,0.0,6.75,12.8,0.0,6.75,13.0,0.0,6.55,13.0,0.0
6.55,13.0,0.0,6.75,13.0,0.0,6.75,13.2,0.0,6.55,13.2,0.0
6.75,12.0,0.0,6.95,12.0,0.0,6.95,12.2,0.0,6.75,12.2,0.0
6.75,12.2,0.0,6.95,12.2,0.0,6.95,12.4,0.0,6.75,12.4,0.0
6.75,12.4,0.0,6.95,12.4,0.0,6.95,12.6,0.0,6.75,12.6,0.0
6.75,12.6,0.0,6.95,12.6,0.0,6.95,12.8,0.0,6.75,12.8,0.0
6.75,12.8,0.0,6.95,12.8,0.0,6.95,13.0,0.0,6.75,13.0,0.0
6.75,13.0,0.0,6.95,13.0,0.0,6.95,13.2,0.0,6.75,13.2,0.0
6.95,12.0,0.0,7.15,12.0,0.0,7.15,12.2,0.0,6.95,12.2,0.0
6.95,12.2,0.0,7.15,12.2,0.0,7.15,12.4,0.0,6.95,12.4,0.0
6.95,12.4,0.0,7.15,12.4,0.0,7.15,12.6,0.0,6.95,12.6,0.0
6.95,12.6,0.0,7.15,12.6,0.0,7.15,12.8,0.0,6.95,12.8,0.0
6.95,12.8,0.0,7.15,12.8,0.0,7.15,13.0,0.0,6.95,13.0,0.0
6.95,13.0,0.0,7.15,13.0,0.0,7.15,13.2,0.0,6.95,13.2,0.0
7.15,12.0,0.0,7.35,12.0,0.0,7.35,12.2,0.0,7.15,12.2,0.0
7.15,12.2,0.0,7.35,12.2,0.0,7.35,12.4,0.0,7.15,12.4,0.0
7.15,12.4,0.0,7.35,12.4,0.0,7.35,12.6,0.0,7.15,12.6,0.0
7.15,12.6,0.0,7.35,12.6,0.0,7.35,12.8,0.0,7.15,12.8,0.0
7.15,12.8,0.0,7.35,12.8,0.0,7.35,13.0,0.0,7.15,13.0,0.0
7.15,13.0,0.0,7.35,13.0,0.0,7.35,13.2,0.0,7.15,13.2,0.0
7.35,12.0,0.0,7.55,12.0,0.0,7.55,12.2,0.0,7.35,12.2,0.0
7.35,12.2,0.0,7.55,12.2,0.0,7.55,12.4,0.0,7.35,12.4,0.0
7.35,12.4,0.0,7.55,12.4,0.0,7.55,12.6,0.0,7.35,12.6,0.0
7.35,12.6,0.0,7.55,12.6,0.0,7.55,12.8,0.0,7.35,12.8,0.0
7.35,12.8,0.0,7.55,12.8,0.0,7.55,13.0,0.0,7.35,13.0,0.0
7.35,13.0,0.0,7.55,13.0,0.0,7.55,13.2,0.0,7.35,13.2,0.0
7.55,12.0,0.0,7.75,12.0,0.0,7.75,12.2,0.0,7.55,12.2,0.0
7.55,12.2,0.0,7.75,12.2,0.0,7.75,12.4,0.0,7.55,12.4,0.0
7.55,12.4,0.0,7.75,12.4,0.0,7.75,12.6,0.0,7.55,12.6,0.0
7.55,12.6,0.0,7.75,12.6,0.0,7.75,12.8,0.0,7.55,12.8,0.0
7.55,12.8,0.0,7.75,12.8,0.0,7.75,13.0,0.0,7.55,13.0,0.0
7.55,13.0,0.0,7.75,13.0,0.0,7.75,13.2,0.0,7.55,13.2,0.0
7.75,12.0,0.0,7.95,12.0,0.0,7.95,12.2,0.0,7.75,12.2,0.0
7.75,12.2,0.0,7.95,12.2,0.0,7.95,12.4,0.0,7.75,12.4,0.0
7.75,12.4,0.0,7.95,12.4,0.0,7.95,12.6,0.0,7.75,12.6,0.0
7.75,12.6,0.0,7.95,12.6,0.0,7.95,12.8,0.0,7.75,12.8,0.0
7.75,12.8,0.0,7.95,12.8,0.0,7.95,13.0,0.0,7.75,13.0,0.0
7.75,13.0,0.0,7.95,13.0,0.0,7.95,13.2,0.0,7.75,13.2,0.0
7.95,12.0,0.0,8.15,12.0,0.0,8.15,12.2,0.0,7.95,12.2,0.0
7.95,12.2,0.0,8.15,12.2,0.0,8.15,12.4,0.0,7.95,12.4,0.0
7.95,12.4,0.0,8.15,12.4,0.0,8.15,12.6,0.0,7.95,12.6,0.0
7.95,12.6,0.0,8.15,12.6,0.0,8.15,12.8,0.0,7.95,12.8,0.0
7.95,12.8,0.0,8.15,12.8,0.0,8.15,13.0,0.0,7.95,13.0,0.0
7.95,13.0,0.0,8.15,13.0,0.0,8.15,13.2,0.0,7.95,13.2,0.0
8.15,12.0,0.0,8.35,12.0,0.0,8.35,12.2,0.0,8.15,12.2,0.0
8.15,12.2,0.0,8.35,12.2,0.0,8.35,12.4,0.0,8.15,12.4,0.0
8.15,12.4,0.0,8.35,12.4,0.0,8.35,12.6,0.0,8.15,12.6,0.0
8.15,12.6,0.0,8.35,12.6,0.0,8.35,12.8,0.0,8.15,12.8,0.0
8.15,12.8,0.0,8.35,12.8,0.0,8.35,13.0,0.0,8.15,13.0,0.0
8.15,13.0,0.0,8.35,13.0,0.0,8.35,13.2,0.0,8.15,13.2,0.0
8.35,12.0,0.0,8.55,12.0,0.0,8.55,12.2,0.0,8.35,12.2,0.0
8.35,12.2,0.0,8.55,12.2,0.0,8.55,12.4,0.0,8.35,12.4,0.0
8.35,12.4,0.0,8.55,12.4,0.0,8.55,12.6,0.0,8.35,12.6,0.0
